order_id,customer_id,order_date,brand,category,product_name,quantity,unit_price,total_price,is_installment
ORD00188,CUS0052,2022-12-24,Samsung,Accessories,Galaxy Buds 2 Pro,1,4000000,4000000,0
ORD00467,CUS0395,2022-12-25,Oppo,Flagship,Find N3 Flip,1,25000000,25000000,1
ORD01481,CUS0240,2022-12-25,Samsung,Accessories,Galaxy Watch 6,1,6500000,6500000,0
ORD00271,CUS0120,2022-12-26,Oppo,Mid-range,Reno 11,1,10000000,10000000,0
ORD02319,CUS0472,2022-12-26,Xiaomi,Mid-range,Redmi Note 13 Pro,1,7500000,7500000,1
ORD00644,CUS0248,2022-12-26,Samsung,Mid-range,Galaxy A54,2,8500000,17000000,0
ORD02070,CUS0339,2022-12-26,Samsung,Mid-range,Galaxy A54,1,8500000,8500000,0
ORD00178,CUS0266,2022-12-27,Apple,Mid-range,iPhone 11,1,10000000,10000000,0
ORD00209,CUS0420,2022-12-28,Apple,Flagship,iPhone 15 Pro Max,1,34000000,34000000,1
ORD00536,CUS0407,2022-12-28,Samsung,Flagship,Galaxy S24 Ultra,1,31000000,31000000,1
ORD01953,CUS0178,2022-12-28,Oppo,Accessories,Tai nghe Enco Air,2,1500000,3000000,0
ORD00447,CUS0198,2022-12-28,Apple,Accessories,AirPods Pro 2,1,6000000,6000000,0
ORD00382,CUS0205,2022-12-29,Apple,Mid-range,iPhone 11,1,10000000,10000000,0
ORD00129,CUS0135,2022-12-29,Apple,Flagship,iPhone 14 Pro,2,25000000,50000000,1
ORD01311,CUS0140,2022-12-30,Samsung,Flagship,Galaxy Z Fold 5,2,40000000,80000000,0
ORD01664,CUS0249,2022-12-30,Xiaomi,Accessories,Xiaomi Smart Band 8,1,990000,990000,0
ORD00600,CUS0279,2022-12-30,Xiaomi,Entry-level,Redmi 12,1,3500000,3500000,1
ORD00083,CUS0158,2022-12-30,Oppo,Mid-range,Reno 11,1,10000000,10000000,1
ORD00297,CUS0003,2022-12-30,Apple,Mid-range,iPhone 13,1,15000000,15000000,1
ORD00578,CUS0413,2022-12-31,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,0
ORD02222,CUS0406,2022-12-31,Samsung,Flagship,Galaxy S24 Ultra,1,31000000,31000000,1
ORD02255,CUS0051,2022-12-31,Oppo,Accessories,Tai nghe Enco Air,1,1500000,1500000,0
ORD02291,CUS0104,2022-12-31,Xiaomi,Mid-range,Redmi Note 13 Pro,1,7500000,7500000,1
ORD01726,CUS0071,2022-12-31,Apple,Flagship,iPhone 14 Pro,1,25000000,25000000,0
ORD01823,CUS0384,2023-01-01,Xiaomi,Entry-level,Redmi 12,1,3500000,3500000,0
ORD00322,CUS0081,2023-01-01,Samsung,Mid-range,Galaxy M34,1,7000000,7000000,1
ORD02013,CUS0158,2023-01-01,Apple,Accessories,Ốp lưng MagSafe,1,1200000,1200000,0
ORD02044,CUS0053,2023-01-01,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,0
ORD01543,CUS0056,2023-01-01,Samsung,Mid-range,Galaxy M34,2,7000000,14000000,0
ORD00598,CUS0321,2023-01-01,Oppo,Flagship,Find N3 Flip,1,25000000,25000000,1
ORD00818,CUS0217,2023-01-02,Apple,Mid-range,iPhone 11,1,10000000,10000000,0
ORD00262,CUS0039,2023-01-03,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,0
ORD00562,CUS0300,2023-01-03,Samsung,Mid-range,Galaxy A54,1,8500000,8500000,0
ORD01730,CUS0213,2023-01-03,Oppo,Mid-range,Reno 11,1,10000000,10000000,0
ORD02485,CUS0302,2023-01-03,Samsung,Accessories,Galaxy Watch 6,2,6500000,13000000,0
ORD00944,CUS0199,2023-01-03,Samsung,Flagship,Galaxy S24 Ultra,1,31000000,31000000,0
ORD00950,CUS0208,2023-01-04,Oppo,Mid-range,Reno 11,1,10000000,10000000,1
ORD00569,CUS0422,2023-01-04,Samsung,Accessories,Galaxy Watch 6,1,6500000,6500000,0
ORD01165,CUS0194,2023-01-04,Apple,Mid-range,iPhone 11,1,10000000,10000000,0
ORD00855,CUS0001,2023-01-04,Apple,Flagship,iPhone 15 Pro Max,1,34000000,34000000,1
ORD01746,CUS0264,2023-01-05,Samsung,Mid-range,Galaxy M34,2,7000000,14000000,0
ORD01102,CUS0447,2023-01-06,Samsung,Flagship,Galaxy Z Fold 5,1,40000000,40000000,0
ORD00171,CUS0307,2023-01-06,Xiaomi,Entry-level,Redmi 12,1,3500000,3500000,1
ORD02435,CUS0262,2023-01-06,Apple,Mid-range,iPhone 11,1,10000000,10000000,0
ORD02198,CUS0500,2023-01-07,Samsung,Flagship,Galaxy Z Fold 5,2,40000000,80000000,1
ORD02203,CUS0500,2023-01-07,Apple,Accessories,AirPods Pro 2,1,6000000,6000000,0
ORD01526,CUS0306,2023-01-08,Xiaomi,Entry-level,Redmi 12,2,3500000,7000000,0
ORD01702,CUS0200,2023-01-08,Oppo,Mid-range,Reno 11,1,10000000,10000000,0
ORD00899,CUS0056,2023-01-08,Xiaomi,Mid-range,Redmi Note 13 Pro,1,7500000,7500000,0
ORD00204,CUS0250,2023-01-08,Apple,Mid-range,iPhone 13,1,15000000,15000000,1
ORD01319,CUS0232,2023-01-08,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,0
ORD02216,CUS0227,2023-01-09,Apple,Mid-range,iPhone 11,1,10000000,10000000,1
ORD01009,CUS0271,2023-01-10,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,0
ORD00686,CUS0384,2023-01-10,Samsung,Mid-range,Galaxy M34,1,7000000,7000000,0
ORD01325,CUS0489,2023-01-10,Apple,Mid-range,iPhone 11,1,10000000,10000000,0
ORD01826,CUS0445,2023-01-10,Samsung,Flagship,Galaxy Z Fold 5,2,40000000,80000000,1
ORD00173,CUS0326,2023-01-10,Apple,Mid-range,iPhone 11,1,10000000,10000000,0
ORD00043,CUS0428,2023-01-11,Oppo,Mid-range,Reno 11,1,10000000,10000000,0
ORD01681,CUS0176,2023-01-11,Xiaomi,Mid-range,Redmi Note 13 Pro,1,7500000,7500000,0
ORD02285,CUS0396,2023-01-11,Xiaomi,Mid-range,Redmi Note 13 Pro,2,7500000,15000000,1
ORD01990,CUS0353,2023-01-11,Oppo,Mid-range,Reno 11,1,10000000,10000000,1
ORD02055,CUS0140,2023-01-12,Samsung,Flagship,Galaxy S24 Ultra,1,31000000,31000000,0
ORD01531,CUS0337,2023-01-13,Apple,Flagship,iPhone 14 Pro,1,25000000,25000000,1
ORD02274,CUS0155,2023-01-13,Oppo,Accessories,Tai nghe Enco Air,2,1500000,3000000,0
ORD02208,CUS0413,2023-01-13,Xiaomi,Mid-range,Redmi Note 13 Pro,1,7500000,7500000,0
ORD00088,CUS0148,2023-01-13,Samsung,Flagship,Galaxy Z Fold 5,1,40000000,40000000,0
ORD01154,CUS0496,2023-01-14,Apple,Flagship,iPhone 15 Pro Max,2,34000000,68000000,1
ORD01829,CUS0413,2023-01-14,Samsung,Flagship,Galaxy Z Fold 5,2,40000000,80000000,0
ORD01195,CUS0119,2023-01-14,Samsung,Mid-range,Galaxy M34,1,7000000,7000000,0
ORD01140,CUS0052,2023-01-15,Oppo,Accessories,Tai nghe Enco Air,1,1500000,1500000,0
ORD01752,CUS0389,2023-01-15,Apple,Mid-range,iPhone 11,1,10000000,10000000,1
ORD02236,CUS0460,2023-01-15,Oppo,Mid-range,Reno 11,1,10000000,10000000,0
ORD00551,CUS0282,2023-01-15,Samsung,Accessories,Galaxy Buds 2 Pro,1,4000000,4000000,0
ORD00194,CUS0155,2023-01-16,Apple,Mid-range,iPhone 13,2,15000000,30000000,0
ORD01461,CUS0442,2023-01-16,Samsung,Flagship,Galaxy Z Fold 5,1,40000000,40000000,1
ORD01328,CUS0468,2023-01-16,Xiaomi,Flagship,Xiaomi 14,2,22000000,44000000,1
ORD00314,CUS0451,2023-01-16,Oppo,Entry-level,A18,2,3900000,7800000,0
ORD01815,CUS0479,2023-01-17,Xiaomi,Mid-range,Redmi Note 13 Pro,1,7500000,7500000,0
ORD00143,CUS0123,2023-01-17,Apple,Accessories,Sạc 20W,1,500000,500000,0
ORD02114,CUS0413,2023-01-17,Oppo,Mid-range,Reno 11,2,10000000,20000000,0
ORD00326,CUS0013,2023-01-17,Xiaomi,Mid-range,Redmi Note 13 Pro,2,7500000,15000000,0
ORD02320,CUS0299,2023-01-17,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,1
ORD01179,CUS0326,2023-01-17,Apple,Mid-range,iPhone 13,1,15000000,15000000,0
ORD01178,CUS0141,2023-01-17,Xiaomi,Mid-range,Redmi Note 13 Pro,1,7500000,7500000,0
ORD00483,CUS0138,2023-01-17,Apple,Flagship,iPhone 14 Pro,2,25000000,50000000,1
ORD00605,CUS0416,2023-01-18,Apple,Mid-range,iPhone 11,1,10000000,10000000,0
ORD02339,CUS0314,2023-01-18,Samsung,Accessories,Galaxy Watch 6,1,6500000,6500000,0
ORD00388,CUS0374,2023-01-18,Apple,Flagship,iPhone 14 Pro,2,25000000,50000000,1
ORD00305,CUS0106,2023-01-19,Apple,Accessories,AirPods Pro 2,2,6000000,12000000,0
ORD00629,CUS0262,2023-01-19,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,1
ORD01935,CUS0470,2023-01-20,Apple,Accessories,Ốp lưng MagSafe,1,1200000,1200000,0
ORD01707,CUS0198,2023-01-20,Apple,Flagship,iPhone 15 Pro Max,1,34000000,34000000,1
ORD01242,CUS0283,2023-01-20,Xiaomi,Entry-level,Redmi 12,1,3500000,3500000,0
ORD02480,CUS0447,2023-01-21,Xiaomi,Flagship,Xiaomi 14,1,22000000,22000000,1
ORD00567,CUS0113,2023-01-21,Apple,Flagship,iPhone 15 Pro Max,2,34000000,68000000,1
ORD01408,CUS0346,2023-01-22,Oppo,Mid-range,Reno 11,1,10000000,10000000,0
ORD02104,CUS0075,2023-01-22,Oppo,Mid-range,Reno 11,1,10000000,10000000,0
ORD00508,CUS0188,2023-01-22,Apple,Accessories,AirPods Pro 2,1,6000000,6000000,0
ORD00148,CUS0243,2023-01-22,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,0
ORD01240,CUS0199,2023-01-22,Apple,Accessories,Ốp lưng MagSafe,1,1200000,1200000,0
ORD01413,CUS0128,2023-01-22,Oppo,Accessories,Tai nghe Enco Air,1,1500000,1500000,0
ORD00436,CUS0374,2023-01-22,Oppo,Entry-level,A18,1,3900000,3900000,0
ORD01020,CUS0476,2023-01-22,Apple,Flagship,iPhone 14 Pro,1,25000000,25000000,1
ORD00902,CUS0370,2023-01-22,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,1
ORD00771,CUS0200,2023-01-22,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,1
ORD01550,CUS0138,2023-01-23,Oppo,Mid-range,Reno 11,1,10000000,10000000,1
ORD01127,CUS0171,2023-01-23,Samsung,Accessories,Galaxy Buds 2 Pro,1,4000000,4000000,0
ORD00971,CUS0272,2023-01-23,Samsung,Flagship,Galaxy Z Fold 5,1,40000000,40000000,0
ORD02253,CUS0454,2023-01-23,Xiaomi,Accessories,Xiaomi Smart Band 8,1,990000,990000,0
ORD01914,CUS0242,2023-01-24,Xiaomi,Mid-range,Redmi Note 13 Pro,1,7500000,7500000,1
ORD01813,CUS0248,2023-01-24,Apple,Accessories,Sạc 20W,1,500000,500000,0
ORD02484,CUS0446,2023-01-24,Apple,Flagship,iPhone 14 Pro,1,25000000,25000000,0
ORD01176,CUS0428,2023-01-24,Oppo,Entry-level,A18,1,3900000,3900000,1
ORD01099,CUS0031,2023-01-24,Samsung,Mid-range,Galaxy A54,2,8500000,17000000,0
ORD02498,CUS0070,2023-01-25,Samsung,Accessories,Galaxy Buds 2 Pro,1,4000000,4000000,0
ORD00440,CUS0415,2023-01-26,Apple,Mid-range,iPhone 13,1,15000000,15000000,1
ORD01603,CUS0183,2023-01-26,Samsung,Flagship,Galaxy S24 Ultra,1,31000000,31000000,1
ORD01675,CUS0365,2023-01-27,Samsung,Mid-range,Galaxy M34,1,7000000,7000000,1
ORD00908,CUS0068,2023-01-27,Xiaomi,Mid-range,Redmi Note 13 Pro,1,7500000,7500000,0
ORD00839,CUS0068,2023-01-27,Samsung,Mid-range,Galaxy M34,1,7000000,7000000,0
ORD02016,CUS0478,2023-01-28,Samsung,Flagship,Galaxy S24 Ultra,1,31000000,31000000,1
ORD02466,CUS0486,2023-01-29,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,1
ORD01539,CUS0081,2023-01-29,Apple,Flagship,iPhone 14 Pro,1,25000000,25000000,1
ORD02483,CUS0257,2023-01-29,Oppo,Entry-level,A18,1,3900000,3900000,0
ORD01193,CUS0496,2023-01-29,Samsung,Mid-range,Galaxy M34,1,7000000,7000000,0
ORD00379,CUS0186,2023-01-30,Apple,Mid-range,iPhone 13,1,15000000,15000000,0
ORD01905,CUS0256,2023-01-30,Apple,Accessories,AirPods Pro 2,1,6000000,6000000,0
ORD02145,CUS0066,2023-01-31,Oppo,Mid-range,Reno 11,1,10000000,10000000,0
ORD01613,CUS0265,2023-01-31,Xiaomi,Mid-range,Redmi Note 13 Pro,2,7500000,15000000,1
ORD02288,CUS0053,2023-02-01,Oppo,Mid-range,Reno 11,1,10000000,10000000,0
ORD00361,CUS0451,2023-02-01,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,0
ORD01763,CUS0248,2023-02-01,Samsung,Mid-range,Galaxy A54,1,8500000,8500000,0
ORD01572,CUS0447,2023-02-02,Apple,Flagship,iPhone 15 Pro Max,1,34000000,34000000,0
ORD01745,CUS0226,2023-02-02,Oppo,Accessories,Tai nghe Enco Air,1,1500000,1500000,0
ORD01522,CUS0135,2023-02-02,Xiaomi,Accessories,Xiaomi Smart Band 8,1,990000,990000,0
ORD02467,CUS0076,2023-02-03,Samsung,Flagship,Galaxy S24 Ultra,1,31000000,31000000,1
ORD00260,CUS0246,2023-02-03,Oppo,Accessories,Tai nghe Enco Air,2,1500000,3000000,0
ORD02304,CUS0462,2023-02-03,Samsung,Flagship,Galaxy Z Fold 5,1,40000000,40000000,1
ORD02126,CUS0448,2023-02-04,Oppo,Accessories,Tai nghe Enco Air,1,1500000,1500000,0
ORD00798,CUS0174,2023-02-05,Oppo,Accessories,Tai nghe Enco Air,1,1500000,1500000,0
ORD00011,CUS0442,2023-02-05,Samsung,Flagship,Galaxy S24 Ultra,1,31000000,31000000,1
ORD00137,CUS0162,2023-02-05,Xiaomi,Mid-range,Redmi Note 13 Pro,1,7500000,7500000,0
ORD01545,CUS0474,2023-02-05,Oppo,Accessories,Tai nghe Enco Air,1,1500000,1500000,0
ORD01623,CUS0275,2023-02-05,Samsung,Flagship,Galaxy S24 Ultra,1,31000000,31000000,1
ORD01640,CUS0500,2023-02-05,Oppo,Accessories,Tai nghe Enco Air,1,1500000,1500000,0
ORD01465,CUS0140,2023-02-06,Apple,Flagship,iPhone 15 Pro Max,1,34000000,34000000,1
ORD00267,CUS0085,2023-02-06,Apple,Flagship,iPhone 15 Pro Max,1,34000000,34000000,1
ORD01184,CUS0454,2023-02-06,Xiaomi,Entry-level,Redmi 12,1,3500000,3500000,0
ORD00920,CUS0024,2023-02-06,Samsung,Mid-range,Galaxy M34,1,7000000,7000000,0
ORD00804,CUS0179,2023-02-06,Apple,Accessories,Sạc 20W,1,500000,500000,0
ORD00979,CUS0242,2023-02-06,Oppo,Mid-range,Reno 11,1,10000000,10000000,1
ORD02399,CUS0051,2023-02-06,Xiaomi,Mid-range,Redmi Note 13 Pro,1,7500000,7500000,1
ORD00019,CUS0490,2023-02-07,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,0
ORD01035,CUS0432,2023-02-08,Apple,Flagship,iPhone 14 Pro,1,25000000,25000000,0
ORD00283,CUS0306,2023-02-09,Apple,Flagship,iPhone 15 Pro Max,1,34000000,34000000,1
ORD02130,CUS0359,2023-02-09,Samsung,Accessories,Galaxy Watch 6,1,6500000,6500000,0
ORD01804,CUS0116,2023-02-09,Apple,Mid-range,iPhone 13,1,15000000,15000000,0
ORD01206,CUS0105,2023-02-09,Apple,Flagship,iPhone 14 Pro,1,25000000,25000000,1
ORD00006,CUS0248,2023-02-09,Samsung,Flagship,Galaxy S24 Ultra,1,31000000,31000000,1
ORD01958,CUS0250,2023-02-09,Samsung,Mid-range,Galaxy A54,1,8500000,8500000,0
ORD00957,CUS0376,2023-02-09,Oppo,Entry-level,A18,1,3900000,3900000,1
ORD00234,CUS0117,2023-02-09,Xiaomi,Entry-level,Redmi 12,1,3500000,3500000,1
ORD01093,CUS0198,2023-02-09,Xiaomi,Flagship,Xiaomi 14,1,22000000,22000000,0
ORD01796,CUS0499,2023-02-09,Apple,Mid-range,iPhone 11,1,10000000,10000000,0
ORD00353,CUS0128,2023-02-10,Samsung,Accessories,Galaxy Buds 2 Pro,1,4000000,4000000,0
ORD01908,CUS0151,2023-02-10,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,1
ORD00094,CUS0249,2023-02-10,Samsung,Mid-range,Galaxy A54,1,8500000,8500000,0
ORD00489,CUS0053,2023-02-11,Xiaomi,Entry-level,Redmi 12,1,3500000,3500000,1
ORD01716,CUS0480,2023-02-11,Oppo,Mid-range,Reno 11,1,10000000,10000000,1
ORD02500,CUS0472,2023-02-11,Apple,Mid-range,iPhone 11,1,10000000,10000000,0
ORD00298,CUS0346,2023-02-12,Oppo,Mid-range,Reno 11,1,10000000,10000000,1
ORD00417,CUS0246,2023-02-12,Apple,Flagship,iPhone 15 Pro Max,1,34000000,34000000,1
ORD02420,CUS0141,2023-02-12,Apple,Accessories,Ốp lưng MagSafe,1,1200000,1200000,0
ORD01795,CUS0193,2023-02-13,Apple,Mid-range,iPhone 13,1,15000000,15000000,0
ORD00437,CUS0306,2023-02-13,Apple,Accessories,AirPods Pro 2,2,6000000,12000000,0
ORD00934,CUS0499,2023-02-13,Xiaomi,Entry-level,Redmi 12,1,3500000,3500000,1
ORD00867,CUS0120,2023-02-14,Apple,Accessories,AirPods Pro 2,1,6000000,6000000,0
ORD02259,CUS0164,2023-02-14,Apple,Flagship,iPhone 15 Pro Max,1,34000000,34000000,1
ORD02182,CUS0409,2023-02-14,Apple,Accessories,Sạc 20W,1,500000,500000,0
ORD00052,CUS0409,2023-02-15,Apple,Flagship,iPhone 14 Pro,1,25000000,25000000,0
ORD01881,CUS0158,2023-02-15,Xiaomi,Mid-range,Redmi Note 13 Pro,1,7500000,7500000,0
ORD02477,CUS0096,2023-02-15,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,0
ORD02042,CUS0451,2023-02-16,Apple,Accessories,AirPods Pro 2,1,6000000,6000000,0
ORD00449,CUS0271,2023-02-16,Oppo,Entry-level,A18,1,3900000,3900000,0
ORD02124,CUS0054,2023-02-16,Xiaomi,Entry-level,Redmi 12,1,3500000,3500000,1
ORD00135,CUS0010,2023-02-16,Samsung,Mid-range,Galaxy A54,2,8500000,17000000,0
ORD00513,CUS0269,2023-02-17,Apple,Mid-range,iPhone 11,1,10000000,10000000,1
ORD00109,CUS0227,2023-02-18,Samsung,Mid-range,Galaxy A54,1,8500000,8500000,1
ORD00511,CUS0309,2023-02-18,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,0
ORD00560,CUS0346,2023-02-18,Xiaomi,Entry-level,Redmi 12,1,3500000,3500000,1
ORD02227,CUS0406,2023-02-19,Apple,Mid-range,iPhone 11,1,10000000,10000000,1
ORD01370,CUS0350,2023-02-19,Apple,Mid-range,iPhone 13,1,15000000,15000000,1
ORD02445,CUS0173,2023-02-19,Samsung,Entry-level,Galaxy A05,2,3000000,6000000,1
ORD00930,CUS0113,2023-02-20,Oppo,Accessories,Tai nghe Enco Air,1,1500000,1500000,0
ORD00257,CUS0242,2023-02-20,Oppo,Flagship,Find N3 Flip,1,25000000,25000000,0
ORD01410,CUS0433,2023-02-20,Apple,Flagship,iPhone 15 Pro Max,1,34000000,34000000,1
ORD00542,CUS0049,2023-02-20,Apple,Accessories,AirPods Pro 2,1,6000000,6000000,0
ORD01843,CUS0063,2023-02-21,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,1
ORD01682,CUS0168,2023-02-22,Apple,Mid-range,iPhone 13,1,15000000,15000000,1
ORD02239,CUS0273,2023-02-22,Apple,Mid-range,iPhone 11,1,10000000,10000000,1
ORD00042,CUS0306,2023-02-23,Samsung,Entry-level,Galaxy A05,2,3000000,6000000,0
ORD00667,CUS0264,2023-02-23,Xiaomi,Entry-level,Redmi 12,1,3500000,3500000,1
ORD02119,CUS0148,2023-02-23,Apple,Accessories,AirPods Pro 2,1,6000000,6000000,0
ORD00975,CUS0406,2023-02-23,Samsung,Flagship,Galaxy Z Fold 5,1,40000000,40000000,1
ORD02316,CUS0287,2023-02-23,Oppo,Flagship,Find N3 Flip,1,25000000,25000000,1
ORD00778,CUS0068,2023-02-24,Samsung,Flagship,Galaxy Z Fold 5,2,40000000,80000000,1
ORD01860,CUS0034,2023-02-24,Apple,Flagship,iPhone 15 Pro Max,1,34000000,34000000,0
ORD01667,CUS0188,2023-02-24,Samsung,Accessories,Galaxy Buds 2 Pro,1,4000000,4000000,0
ORD00954,CUS0164,2023-02-24,Apple,Mid-range,iPhone 11,1,10000000,10000000,1
ORD00715,CUS0349,2023-02-25,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,0
ORD00903,CUS0026,2023-02-26,Apple,Accessories,AirPods Pro 2,1,6000000,6000000,0
ORD00937,CUS0359,2023-02-26,Apple,Mid-range,iPhone 11,1,10000000,10000000,1
ORD01895,CUS0400,2023-02-26,Oppo,Accessories,Tai nghe Enco Air,1,1500000,1500000,0
ORD01177,CUS0337,2023-02-26,Oppo,Entry-level,A18,2,3900000,7800000,0
ORD01974,CUS0407,2023-02-26,Apple,Mid-range,iPhone 13,1,15000000,15000000,0
ORD00245,CUS0164,2023-02-26,Samsung,Accessories,Galaxy Watch 6,1,6500000,6500000,0
ORD00845,CUS0154,2023-02-26,Xiaomi,Flagship,Xiaomi 14,1,22000000,22000000,0
ORD00616,CUS0391,2023-02-26,Apple,Accessories,Ốp lưng MagSafe,1,1200000,1200000,0
ORD01397,CUS0447,2023-02-27,Xiaomi,Entry-level,Redmi 12,1,3500000,3500000,0
ORD02264,CUS0215,2023-02-28,Apple,Mid-range,iPhone 13,2,15000000,30000000,0
ORD00678,CUS0259,2023-02-28,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,0
ORD00942,CUS0342,2023-03-01,Apple,Mid-range,iPhone 11,1,10000000,10000000,1
ORD00857,CUS0492,2023-03-01,Xiaomi,Entry-level,Redmi 12,1,3500000,3500000,0
ORD00254,CUS0483,2023-03-01,Xiaomi,Flagship,Xiaomi 14,1,22000000,22000000,0
ORD01033,CUS0396,2023-03-02,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,1
ORD00303,CUS0486,2023-03-02,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,0
ORD01419,CUS0092,2023-03-03,Samsung,Flagship,Galaxy S24 Ultra,1,31000000,31000000,0
ORD01950,CUS0227,2023-03-04,Apple,Accessories,Sạc 20W,1,500000,500000,0
ORD00776,CUS0104,2023-03-04,Samsung,Flagship,Galaxy Z Fold 5,2,40000000,80000000,1
ORD02355,CUS0293,2023-03-04,Oppo,Entry-level,A18,1,3900000,3900000,0
ORD01859,CUS0222,2023-03-04,Apple,Flagship,iPhone 15 Pro Max,1,34000000,34000000,1
ORD02364,CUS0306,2023-03-04,Apple,Accessories,Sạc 20W,1,500000,500000,0
ORD01527,CUS0013,2023-03-05,Apple,Mid-range,iPhone 11,1,10000000,10000000,1
ORD00747,CUS0225,2023-03-05,Oppo,Entry-level,A18,1,3900000,3900000,1
ORD01062,CUS0052,2023-03-06,Apple,Accessories,AirPods Pro 2,1,6000000,6000000,0
ORD01755,CUS0326,2023-03-07,Apple,Flagship,iPhone 15 Pro Max,1,34000000,34000000,0
ORD00350,CUS0483,2023-03-07,Apple,Accessories,AirPods Pro 2,1,6000000,6000000,0
ORD01270,CUS0069,2023-03-08,Oppo,Accessories,Tai nghe Enco Air,1,1500000,1500000,0
ORD01085,CUS0050,2023-03-08,Oppo,Mid-range,Reno 11,1,10000000,10000000,0
ORD00477,CUS0192,2023-03-09,Xiaomi,Mid-range,Redmi Note 13 Pro,1,7500000,7500000,0
ORD00883,CUS0309,2023-03-09,Apple,Mid-range,iPhone 13,1,15000000,15000000,1
ORD00581,CUS0008,2023-03-09,Xiaomi,Mid-range,Redmi Note 13 Pro,1,7500000,7500000,0
ORD00327,CUS0184,2023-03-10,Apple,Mid-range,iPhone 11,1,10000000,10000000,1
ORD02337,CUS0002,2023-03-10,Samsung,Mid-range,Galaxy M34,1,7000000,7000000,0
ORD01816,CUS0056,2023-03-10,Samsung,Flagship,Galaxy S24 Ultra,1,31000000,31000000,1
ORD00590,CUS0352,2023-03-10,Xiaomi,Mid-range,Redmi Note 13 Pro,1,7500000,7500000,1
ORD00310,CUS0353,2023-03-11,Samsung,Accessories,Galaxy Buds 2 Pro,1,4000000,4000000,0
ORD01329,CUS0068,2023-03-11,Samsung,Accessories,Galaxy Watch 6,1,6500000,6500000,0
ORD01942,CUS0352,2023-03-11,Apple,Mid-range,iPhone 13,1,15000000,15000000,0
ORD00795,CUS0116,2023-03-11,Xiaomi,Accessories,Xiaomi Smart Band 8,1,990000,990000,0
ORD00390,CUS0081,2023-03-11,Xiaomi,Accessories,Sạc dự phòng 10000mAh,1,400000,400000,0
ORD00316,CUS0212,2023-03-12,Xiaomi,Entry-level,Redmi 12,1,3500000,3500000,0
ORD01944,CUS0337,2023-03-12,Xiaomi,Flagship,Xiaomi 14,1,22000000,22000000,0
ORD01744,CUS0115,2023-03-12,Xiaomi,Mid-range,Redmi Note 13 Pro,1,7500000,7500000,1
ORD00697,CUS0241,2023-03-12,Apple,Accessories,Sạc 20W,1,500000,500000,0
ORD00032,CUS0499,2023-03-13,Samsung,Flagship,Galaxy Z Fold 5,1,40000000,40000000,1
ORD01092,CUS0409,2023-03-13,Samsung,Flagship,Galaxy S24 Ultra,1,31000000,31000000,0
ORD00343,CUS0447,2023-03-13,Apple,Mid-range,iPhone 13,1,15000000,15000000,0
ORD01567,CUS0239,2023-03-13,Apple,Accessories,AirPods Pro 2,1,6000000,6000000,0
ORD02053,CUS0340,2023-03-13,Apple,Mid-range,iPhone 11,1,10000000,10000000,1
ORD00007,CUS0419,2023-03-13,Oppo,Mid-range,Reno 11,1,10000000,10000000,0
ORD00656,CUS0290,2023-03-14,Apple,Flagship,iPhone 14 Pro,1,25000000,25000000,1
ORD00010,CUS0061,2023-03-14,Samsung,Mid-range,Galaxy A54,1,8500000,8500000,0
ORD00433,CUS0490,2023-03-14,Apple,Mid-range,iPhone 13,1,15000000,15000000,0
ORD00465,CUS0463,2023-03-14,Apple,Flagship,iPhone 15 Pro Max,2,34000000,68000000,1
ORD00911,CUS0205,2023-03-14,Samsung,Accessories,Galaxy Buds 2 Pro,1,4000000,4000000,0
ORD00593,CUS0082,2023-03-14,Samsung,Mid-range,Galaxy M34,1,7000000,7000000,0
ORD01693,CUS0171,2023-03-15,Xiaomi,Flagship,Xiaomi 14,1,22000000,22000000,1
ORD00213,CUS0352,2023-03-15,Apple,Mid-range,iPhone 11,1,10000000,10000000,0
ORD00658,CUS0063,2023-03-15,Apple,Flagship,iPhone 15 Pro Max,2,34000000,68000000,1
ORD01759,CUS0359,2023-03-15,Xiaomi,Accessories,Sạc dự phòng 10000mAh,1,400000,400000,0
ORD01917,CUS0327,2023-03-15,Apple,Mid-range,iPhone 13,1,15000000,15000000,0
ORD02494,CUS0241,2023-03-16,Apple,Accessories,Ốp lưng MagSafe,1,1200000,1200000,0
