Customer_ID,Customer_Age,Location_Type,Membership_Months,Frequency,Recency,Favorite_Brand,Monetary,Installment_Rate,Flagship_Ratio,Accessories_Ratio,Credit_Card_Usage,Warranty_Claims,App_Logins_L30D,Is_VIP
CUST_02902,24,Tier 1,17,4,259,Xiaomi,50320000,0.8434034298331691,0.35892649630146445,0.9229881705634891,0.8023208818159056,0,47,0
CUST_02903,23,Tier 2,58,4,136,Apple,71300000,0.3608372350385709,0.47545610300521124,0.49006971058774207,0.5969145890621811,1,45,1
CUST_02904,30,Tier 2,10,1,39,Oppo,8320000,0.703446130027975,0.14970467282153932,0.4119665087417833,0.03160046733992883,0,47,0
CUST_02905,16,Tier 1,9,1,320,Samsung,10590000,0.48852052236316046,0.1564683323230318,0.2781370534138141,0.8042159327204306,0,47,0
CUST_02906,34,Tier 2,31,1,287,Apple,16110000,0.6120699986131903,0.38394301963262945,0.8073819987685555,0.956960866359293,1,29,0
CUST_02907,24,Tier 2,2,3,150,Samsung,23200000,0.3701968411211154,0.37885763269539674,0.19658857802642116,0.042086991649347594,3,37,0
CUST_02908,18,Tier 2,24,4,352,Apple,55150000,0.08116977044734075,0.8833323435247868,0.6221245678581746,0.28587360281501906,0,26,1
CUST_02909,24,Tier 2,19,1,5,Apple,18370000,0.9473735822114755,0.03345138073881737,0.5671340483605252,0.8194649758479372,2,37,0
CUST_02910,38,Tier 2,17,3,236,Samsung,17780000,0.8360898529186143,0.9928554416525434,0.24889498762980733,0.5846496826863526,0,37,0
CUST_02911,23,Tier 2,43,9,236,Apple,175160000,0.31189177315497396,0.9565230592265019,0.9830471706266025,0.9893562246604741,0,13,1
CUST_02912,30,Tier 2,49,1,314,Oppo,7560000,0.9587029355439439,0.5422509506579966,0.8463241973671747,0.9155030040013848,0,0,0
CUST_02913,22,Tier 1,10,1,105,Apple,13270000,0.300488731415116,0.7187577619550273,0.02052842706742497,0.1782715463258302,2,0,0
CUST_02914,34,Tier 1,50,1,207,Samsung,8550000,0.4429900202168703,0.9352546574817452,0.42225242392967155,0.6740282646394133,1,49,0
CUST_02915,33,Tier 1,55,3,239,Oppo,23760000,0.7551356606888772,0.25119390585358714,0.3589719278486707,0.6532869800752866,0,39,0
CUST_02916,42,Tier 2,28,6,319,Samsung,42470000,0.3090042483323804,0.3156306080641085,0.8828092593769454,0.11085727955518776,0,7,0
CUST_02917,26,Tier 1,38,2,317,Xiaomi,16920000,0.3245079786357309,0.11092468339811579,0.2644954984143052,0.08951893664500477,0,16,0
CUST_02918,33,Tier 1,48,4,52,Samsung,33530000,0.41008215877266696,0.5638461173250545,0.9984506514075007,0.5694441170406772,1,0,1
CUST_02919,28,Tier 2,28,5,108,Xiaomi,37540000,0.46838935960266403,0.15944837567052272,0.20007959354052685,0.40297313018379344,0,13,1
CUST_02920,38,Tier 1,59,3,357,Apple,53300000,0.12361624181342767,0.9308706163973545,0.243884586646679,0.5454459152092676,0,42,1
CUST_02921,22,Tier 1,50,4,33,Xiaomi,44270000,0.017491658019392897,0.43156684710594906,0.6660816224263892,0.2388284549093096,1,43,1
CUST_02922,33,Tier 1,52,2,22,Samsung,18260000,0.9191571928550542,0.9196867262006758,0.16105687330298246,0.5566630351737095,0,12,0
CUST_02923,26,Tier 2,50,1,307,Oppo,8520000,0.3531886320229931,0.205099901634074,0.8888022055299852,0.38339530180422543,1,29,0
CUST_02924,27,Tier 1,1,1,11,Xiaomi,9610000,0.10168860155153736,0.6940364744863313,0.10992915940445114,0.8875375179937234,0,12,0
CUST_02925,28,Tier 2,60,2,127,Samsung,17730000,0.7591714021400439,0.6475920780536306,0.9833174195085536,0.3060866626622303,0,2,0
CUST_02926,30,Tier 2,3,1,50,Xiaomi,8070000,0.2950606709978908,0.39967568045082846,0.8746431286799682,0.870834554126059,0,21,0
CUST_02927,27,Tier 2,15,2,198,Samsung,13930000,0.18166407420144703,0.8983431271059261,0.8396565065702339,0.3899923627535231,0,34,0
CUST_02928,29,Tier 2,52,1,17,Samsung,6530000,0.9626110328606663,0.4348020509222563,0.40721733543388994,0.578165888621955,0,13,0
CUST_02929,40,Tier 2,10,3,44,Samsung,25010000,0.9205428914541096,0.19843053046451742,0.513641657806453,0.2863770402097462,1,39,0
CUST_02930,35,Tier 1,21,2,185,Apple,45170000,0.1057458579369902,0.976985381146296,0.45635788813666767,0.8090889502596911,1,44,0
CUST_02931,34,Tier 1,37,2,39,Samsung,18320000,0.8992852098215547,0.44148140299855876,0.9874269292042389,0.8436465540097741,1,21,0
CUST_02932,24,Tier 1,15,4,137,Xiaomi,33020000,0.8908675260032751,0.2080729776777348,0.03482594152684093,0.8090503772174257,0,32,1
CUST_02933,20,Tier 1,23,3,279,Oppo,27320000,0.6343745529184762,0.3636326604814286,0.3817089748444479,0.6398364724874087,2,11,0
CUST_02934,35,Tier 1,14,5,164,Oppo,42610000,0.5297380008901814,0.6135094565371869,0.9683883204327807,0.30478409730837486,0,23,1
CUST_02935,35,Tier 1,15,5,31,Samsung,41600000,0.2174385178013084,0.5120275356113725,0.36939021524866067,0.6364882997680371,0,4,1
CUST_02936,39,Tier 2,10,2,340,Apple,21340000,0.12138427540586894,0.6351170228302669,0.39838332830395484,0.9595116774169103,0,8,0
CUST_02937,23,Tier 2,56,3,23,Apple,42800000,0.6063690509600312,0.6618572785184771,0.6313007464172745,0.6483853537826265,1,1,1
CUST_02938,26,Tier 1,9,4,199,Apple,75400000,0.8219572567228927,0.12338103171283787,0.9072688057691309,0.9563930075226449,0,30,0
CUST_02939,16,Tier 2,44,1,174,Apple,11750000,0.6886438545425544,0.3148849639735294,0.2945221651866795,0.3045804527421032,0,45,0
CUST_02940,24,Tier 1,39,1,58,Oppo,7910000,0.18080042366735594,0.7487009907882679,0.947605400054685,0.8460010706679064,0,28,0
CUST_02941,35,Tier 1,5,4,196,Oppo,31120000,0.29001864025171,0.6503672491534601,0.28256168831001005,0.7184684836356346,0,28,1
CUST_02942,24,Tier 2,25,5,88,Apple,54200000,0.5464175871895194,0.08834833682608156,0.8153944654868814,0.819204086633173,0,35,1
CUST_02943,33,Tier 1,56,1,142,Apple,14560000,0.6249925175434623,0.31514758549784183,0.2758381359425667,0.7107629667221267,0,29,0
CUST_02944,26,Tier 1,42,4,281,Apple,69150000,0.0722526125073556,0.9313221493698136,0.07298365279398589,0.4803628651706435,0,21,1
CUST_02945,30,Tier 2,57,2,207,Apple,21950000,0.614051638244679,0.8620126558834414,0.8123025468429529,0.6865749800288384,1,20,0
CUST_02946,18,Tier 2,26,7,172,Samsung,54460000,0.7363193948636227,0.6706428525795222,0.45007638791623916,0.9320899127098419,1,40,1
CUST_02947,28,Tier 2,8,3,302,Apple,38670000,0.1813578486078259,0.0728638205364307,0.3907489413103492,0.4175411838304244,1,48,0
CUST_02948,16,Tier 1,22,2,318,Apple,29310000,0.24621871505306248,0.607055186587719,0.4298829734798574,0.9517452922729608,0,11,0
CUST_02949,26,Tier 2,52,3,275,Xiaomi,25810000,0.25889659017871425,0.0121881318396182,0.6115762844878767,0.0493999865925564,0,6,0
CUST_02950,16,Tier 2,25,2,346,Apple,26160000,0.9398102525758547,0.6611264051696933,0.26269345524907795,0.01417268193799115,1,24,0
CUST_02951,37,Tier 2,48,2,48,Oppo,14500000,0.40701612078798943,0.731211549006555,0.23727453235452,0.49380285272585867,0,7,0
CUST_02952,34,Tier 2,12,1,161,Samsung,10080000,0.5305714563845662,0.49724361960449237,0.4834392193782804,0.8485129521578092,0,32,0
CUST_02953,31,Tier 2,9,3,165,Apple,36720000,0.7243143497170241,0.003806644401018633,0.03563336944670348,0.2478353593303696,0,15,1
CUST_02954,40,Tier 1,10,2,217,Oppo,25210000,0.37146026338696936,0.6666101184038887,0.642849392871208,0.6934238558478305,0,39,0
CUST_02955,20,Tier 2,48,1,117,Samsung,7440000,0.10555554694435498,0.8197400855389106,0.8228440782471853,0.546904970873308,0,44,0
CUST_02956,41,Tier 2,10,3,337,Apple,34770000,0.6543218707187206,0.5858674679811727,0.7274167916545567,0.29079510898186156,0,44,1
CUST_02957,35,Tier 2,9,1,251,Apple,13340000,0.6672731665737256,0.7091975047317585,0.46930248794483576,0.2857933937221768,1,9,0
CUST_02958,26,Tier 2,26,1,356,Oppo,8110000,0.26054781500121404,0.09032135932217,0.5653903153149409,0.07327620077727193,1,11,0
CUST_02959,37,Tier 2,35,4,244,Samsung,40030000,0.0352289098507218,0.7153218516761841,0.026180781903861083,0.5362140230741099,0,21,1
CUST_02960,19,Tier 2,27,3,247,Samsung,27830000,0.6653531542453764,0.6141929620416153,0.9123537708604081,0.4501409133320443,0,6,0
CUST_02961,21,Tier 2,60,3,73,Apple,45580000,0.7034255524482221,0.33101972503083454,0.5580625551767657,0.28942301829800854,1,44,1
CUST_02962,23,Tier 2,31,2,284,Apple,37560000,0.026064892572764675,0.6853339953048146,0.3164091093302217,0.970432358370027,0,20,0
CUST_02963,23,Tier 2,19,4,195,Oppo,19960000,0.6931832684562178,0.6455828824094201,0.29358233023589086,0.818474749048009,0,39,0
CUST_02964,19,Tier 1,43,1,267,Oppo,10080000,0.9389285690660725,0.5994602399989143,0.6596580855597884,0.5249508423024674,0,37,0
CUST_02965,37,Tier 1,38,1,87,Samsung,10200000,0.1787852830141048,0.18294540331642273,0.5843289106020738,0.5217042482234485,1,21,0
CUST_02966,25,Tier 2,6,3,246,Apple,47900000,0.5213237546019458,0.29622172475870445,0.18784257722284003,0.19361168488586467,1,8,0
CUST_02967,30,Tier 2,15,1,158,Xiaomi,5420000,0.6967764547083679,0.991382771765735,0.4099191169307683,0.6491272371372258,0,19,0
CUST_02968,23,Tier 2,29,6,357,Samsung,38240000,0.2300794021163678,0.43310917406161953,0.6761813652165,0.9536354932363338,0,12,1
CUST_02969,16,Tier 2,47,4,36,Oppo,30930000,0.7515488916625471,0.05942652355493605,0.2976547337760497,0.8982895107607706,0,23,1
CUST_02970,30,Tier 1,45,5,236,Apple,110070000,0.8680884296380853,0.8990053108138277,0.5092765725725735,0.08477102725510055,0,29,1
CUST_02971,16,Tier 1,54,4,248,Samsung,53110000,0.8145509607698326,0.1729320874249669,0.2548792711382113,0.05309719064580909,0,40,0
CUST_02972,27,Tier 2,5,3,100,Xiaomi,20810000,0.2588989155943514,0.4035198194639964,0.07168150834032838,0.9612450460281583,0,49,1
CUST_02973,17,Tier 1,14,2,227,Apple,26570000,0.8042164408350875,0.2779989134609969,0.38824576967404467,0.1999058453436071,0,17,0
CUST_02974,43,Tier 1,53,2,119,Oppo,22330000,0.4133432444023837,0.963875453161763,0.7320772697280068,0.5504140873712731,0,24,0
CUST_02975,35,Tier 1,2,3,354,Oppo,43860000,0.26646342482224583,0.3780985789097976,0.21385043200013454,0.07470980594293297,0,19,0
CUST_02976,28,Tier 1,23,1,196,Apple,21980000,0.16797146717492684,0.7087169639103551,0.754503413387211,0.8432975574322864,1,10,0
CUST_02977,38,Tier 2,44,3,88,Oppo,20410000,0.908981442506687,0.5983829719320699,0.6694923361663242,0.11786451158659828,0,39,1
CUST_02978,21,Tier 1,52,3,36,Apple,84900000,0.42689754151662773,0.0429751716018536,0.5073703701046381,0.6437571480993103,0,33,1
CUST_02979,32,Tier 2,46,2,314,Oppo,18200000,0.8657311868828067,0.38431467849967393,0.9714556748090655,0.056627980179349,2,22,0
CUST_02980,29,Tier 1,19,3,28,Xiaomi,24240000,0.15954498892979296,0.3900219626063629,0.8834145455666162,0.1566718764438576,0,25,0
CUST_02981,30,Tier 2,24,1,39,Xiaomi,11090000,0.7669934661531188,0.9898333254045116,0.5631762198250997,0.5121410776433252,0,22,0
CUST_02982,38,Tier 1,20,4,322,Oppo,31720000,0.11001334778988969,0.8119287010585503,0.5577798748306356,0.04568525843906346,0,48,1
CUST_02983,33,Tier 2,47,1,5,Samsung,7010000,0.017564946079942745,0.8566542761215217,0.2777713011660643,0.19561277372189856,0,41,0
CUST_02984,30,Tier 2,27,1,141,Oppo,9160000,0.9950493077264129,0.31352117002117474,0.9201984175385318,0.1361723032091665,0,46,0
CUST_02985,16,Tier 1,52,2,228,Oppo,19100000,0.07353733325699097,0.3290546151133398,0.8959285450705377,0.040575030788500444,0,32,0
CUST_02986,20,Tier 2,24,2,9,Apple,30220000,0.46154045206283456,0.5156057084357788,0.7420569225014209,0.9709967702164126,0,24,1
CUST_02987,27,Tier 2,17,1,359,Apple,15120000,0.8783853829301309,0.6310151327284356,0.12788206498169719,0.4501662835127005,3,33,0
CUST_02988,28,Tier 2,25,5,57,Samsung,48920000,0.8193795480657569,0.728293488115033,0.7036459540462024,0.858935824585478,0,25,1
CUST_02989,18,Tier 1,46,4,283,Apple,38530000,0.4711757129556081,0.820801855786188,0.25311395402360226,0.3582227592537587,0,38,1
CUST_02990,47,Tier 2,55,3,359,Xiaomi,25370000,0.6108485066734489,0.8732022193405542,0.18880979454476787,0.042591969484754744,1,4,0
CUST_02991,40,Tier 2,31,4,178,Samsung,30140000,0.6297061516628193,0.024625910834040865,0.7592116905419544,0.695653771130551,2,28,0
CUST_02992,32,Tier 1,28,3,82,Apple,45870000,0.10982498301065569,0.7960958830519336,0.9597329382468612,0.038754191227936996,0,29,1
CUST_02993,28,Tier 1,50,1,85,Samsung,8150000,0.28490409433964636,0.6108369897930337,0.10890572499409545,0.5527822218009774,2,44,0
CUST_02994,26,Tier 2,59,4,65,Xiaomi,15120000,0.3009831611810966,0.5320847794674697,0.16397605636902735,0.13911201722153954,1,26,1
CUST_02995,20,Tier 2,28,2,343,Xiaomi,13450000,0.37812815053466853,0.6284663368583336,0.2192344884148667,0.6708169732531327,0,36,0
CUST_02996,28,Tier 2,22,2,290,Apple,37740000,0.27391753514597283,0.8819382457691883,0.9629110754194686,0.8927039025138329,0,24,0
CUST_02997,30,Tier 2,56,2,356,Oppo,18660000,0.2514984614613226,0.5452908943075642,0.696398293413665,0.9557638056834511,0,42,0
CUST_02998,18,Tier 2,59,7,136,Samsung,53860000,0.3547855127184657,0.1621880058989672,0.6782879593217358,0.5277763513504874,0,9,1
CUST_02999,30,Tier 1,5,3,250,Samsung,20670000,0.3792265079031819,0.43677715019534,0.5050268001300834,0.5327037214920525,0,43,0
CUST_03000,26,Tier 1,54,2,94,Oppo,22360000,0.4872240567586613,0.9244595335592114,0.537595782930901,0.03827904682605188,0,33,0
CUST_03001,16,Tier 2,44,1,48,Apple,18930000,0.17353540214828955,0.8144837569072545,0.2901732529393296,0.7698761428789026,1,11,0
CUST_03002,21,Tier 2,42,3,100,Samsung,28960000,0.7883366635189697,0.2030456014149311,0.15454803578156706,0.9562084155287296,0,28,0
CUST_03003,24,Tier 1,8,2,338,Apple,29030000,0.86066770037064,0.7141437507729675,0.7802754304584048,0.43823412382057525,1,38,0
CUST_03004,43,Tier 2,38,2,194,Apple,24810000,0.24816488349058174,0.25622672148923153,0.47069276088021916,0.7936920969109724,0,18,0
CUST_03005,32,Tier 2,28,4,117,Apple,79870000,0.12330072711791507,0.34853699699027796,0.25600869065979437,0.7974564902529456,0,18,1
CUST_03006,17,Tier 2,57,1,267,Apple,11370000,0.7223119812634452,0.4689173639758044,0.6327810803525173,0.7857008567790105,1,28,0
CUST_03007,31,Tier 2,47,1,308,Samsung,8770000,0.9242451227229344,0.4408696278606917,0.20945923006123623,0.7586809663987906,0,1,0
CUST_03008,16,Tier 2,12,2,164,Apple,19330000,0.035148339172960674,0.029279826680144283,0.4887763231036474,0.21509673667359563,1,25,0
CUST_03009,36,Tier 1,57,4,287,Samsung,36090000,0.0144359790343207,0.7740092249801654,0.19022009667885154,0.751424870163106,1,44,1
CUST_03010,24,Tier 2,25,2,24,Samsung,17870000,0.18342546138433657,0.8463859941684465,0.7596713881272834,0.1443953811426587,0,36,0
CUST_03011,27,Tier 2,38,1,96,Xiaomi,7950000,0.6847924853079367,0.5309432396793292,0.3208018988917123,0.712503036424561,0,47,0
CUST_03012,38,Tier 2,44,5,254,Samsung,44190000,0.9647810078308917,0.17295108286843863,0.4416989616240672,0.00353878782163497,0,33,0
CUST_03013,17,Tier 2,15,3,121,Xiaomi,18110000,0.7503809551593262,0.24793802548534405,0.7548812351086319,0.9188250381679132,1,29,0
CUST_03014,16,Tier 2,44,1,72,Apple,12540000,0.5730326003652615,0.12633421075914775,0.6595963613330377,0.827388811793592,1,11,0
CUST_03015,23,Tier 1,41,2,353,Oppo,21050000,0.7005493928755477,0.16950625433305344,0.3997032171737641,0.6829634607290247,0,19,0
CUST_03016,36,Tier 1,51,3,64,Apple,61530000,0.2306983112921892,0.8763973937795889,0.07102800023991152,0.09446777906975468,0,32,1
CUST_03017,16,Tier 2,53,2,243,Oppo,16700000,0.6885519480651205,0.4801627909099958,0.9216069933307811,0.8249885515593165,0,8,0
CUST_03018,16,Tier 1,34,2,127,Samsung,22840000,0.32144495347864255,0.11101346785073551,0.007925176206831863,0.8751738143940646,0,1,0
CUST_03019,24,Tier 1,60,1,39,Samsung,6420000,0.2224221328326783,0.25474526198868697,0.7345941424660793,0.6879878035234844,2,27,0
CUST_03020,32,Tier 2,45,1,353,Apple,13600000,0.2365559985123017,0.9495014162300962,0.9454039918518815,0.9758866341067728,0,33,0
CUST_03021,37,Tier 2,13,5,77,Apple,102340000,0.6677877518561464,0.5092656901392741,0.306671053890349,0.09287936845728872,0,20,1
CUST_03022,24,Tier 1,8,2,5,Oppo,24130000,0.7672257222002918,0.5156342963206682,0.07544235506942154,0.7086495819268754,1,18,0
CUST_03023,24,Tier 2,59,2,140,Xiaomi,18030000,0.581802110558547,0.5256448638015684,0.24954502052161953,0.5247960346509216,0,13,0
CUST_03024,37,Tier 2,13,2,252,Apple,29070000,0.06385526139255882,0.1116168143680969,0.3134182870886121,0.14560612881076818,0,16,0
CUST_03025,16,Tier 2,36,1,157,Xiaomi,9660000,0.038009333705462,0.970313658660648,0.45132028228987775,0.6584141132768266,0,4,0
CUST_03026,24,Tier 2,6,6,259,Apple,97720000,0.21716685007817071,0.08448574734821446,0.525239091583651,0.7995282251267609,1,20,0
CUST_03027,29,Tier 2,38,8,317,Oppo,44580000,0.28646870242398514,0.7000384210873634,0.7253302493849373,0.1647482411411867,0,21,1
CUST_03028,31,Tier 1,32,2,237,Xiaomi,23020000,0.4048198928411846,0.05776481895748797,0.9009151945295496,0.7934907105441765,0,39,0
CUST_03029,23,Tier 1,21,3,75,Apple,44650000,0.07602807736940331,0.4435917704185258,0.46479358209251875,0.09297062266970546,0,19,1
CUST_03030,28,Tier 2,44,3,29,Samsung,27650000,0.7251587659423253,0.8996782730061772,0.7463284354927385,0.5914001110406538,1,27,1
CUST_03031,16,Tier 2,44,2,41,Apple,20300000,0.7114981587134916,0.7684445423850141,0.1271989302485308,0.7984701094378824,0,31,0
CUST_03032,22,Tier 2,49,3,29,Samsung,31680000,0.34667759365763984,0.33467602163320376,0.3287831983941245,0.14595683414299154,0,44,1
CUST_03033,31,Tier 2,59,1,100,Oppo,7560000,0.5630025243684105,0.5513477659464994,0.11807922512270663,0.5715190947145378,0,18,0
CUST_03034,20,Tier 2,7,2,320,Oppo,12450000,0.10091594436889306,0.16527465561823584,0.6917411867700792,0.4248782139325751,0,27,0
CUST_03035,28,Tier 2,26,4,58,Xiaomi,27590000,0.4152186428001058,0.956120239424638,0.9076453646665116,0.6072753871796142,0,22,1
CUST_03036,31,Tier 1,15,4,211,Apple,67150000,0.8575647574800557,0.7086773437486638,0.889058134596836,0.42422170040996476,0,32,1
CUST_03037,25,Tier 1,56,3,138,Samsung,28770000,0.6606224631215976,0.37429376097666656,0.32644834946183166,0.2509118689221046,1,17,0
CUST_03038,29,Tier 2,49,2,11,Samsung,20220000,0.1039437756738808,0.317934595154278,0.23421944048599075,0.25381089902637477,0,34,0
CUST_03039,20,Tier 1,42,1,333,Xiaomi,9730000,0.8475780312173548,0.23863874955528042,0.27405028934551445,0.8647001870307227,0,45,0
CUST_03040,26,Tier 1,23,4,364,Apple,40740000,0.6806962294190494,0.7865195492536043,0.28733462146086175,0.15645431795312237,0,36,1
CUST_03041,32,Tier 2,52,1,189,Xiaomi,6030000,0.4530562940859236,0.4346142504114111,0.08224575684576407,0.12311425121332797,0,41,0
CUST_03042,29,Tier 2,38,2,94,Samsung,24820000,0.6920910390131472,0.33021722104442464,0.13334413945922385,0.09707914370546211,2,35,0
CUST_03043,23,Tier 2,41,1,342,Samsung,8220000,0.17282025543031931,0.9052217470402175,0.21448364761349759,0.07415476634728724,0,43,0
CUST_03044,29,Tier 1,15,3,181,Samsung,34280000,0.5504864702725486,0.15021794757146056,0.008169002752070553,0.014492189111818043,0,18,0
CUST_03045,33,Tier 1,48,3,321,Xiaomi,27020000,0.6179270035655277,0.2638354940639476,0.04722999690888385,0.16040583596478875,1,25,0
CUST_03046,16,Tier 1,53,3,283,Samsung,23010000,0.927744822943114,0.3447657124798501,0.698550276805633,0.19272743490335054,0,35,0
CUST_03047,37,Tier 2,40,1,321,Oppo,7230000,0.06689171080164125,0.25985148554842263,0.6193237524059322,0.2697240602612736,0,42,0
CUST_03048,25,Tier 1,16,2,58,Samsung,19690000,0.37478271426084886,0.5854030412211051,0.94542224781952,0.12403948013757915,0,25,0
CUST_03049,31,Tier 2,32,1,25,Samsung,7260000,0.9368147099309335,0.6010311115029306,0.4017571244180572,0.09415585392028991,0,6,0
CUST_03050,37,Tier 2,37,2,304,Apple,41510000,0.21722105512859324,0.05474897248361621,0.4443316779831805,0.5414767257001557,1,22,0
CUST_03051,17,Tier 2,18,2,260,Oppo,14030000,0.8132003283226635,0.14452906406482424,0.06773512181971209,0.7186864427149058,0,4,0
CUST_03052,22,Tier 1,20,1,213,Apple,14200000,0.0016055349594957802,0.19852875637934486,0.15225064137009847,0.6301871773665716,1,22,0
CUST_03053,25,Tier 2,46,4,115,Oppo,37180000,0.02588406984748559,0.07032806851502016,0.6916073884504583,0.5567063689611975,1,35,1
CUST_03054,21,Tier 2,2,1,188,Samsung,9490000,0.3276228852531172,0.12476198929931304,0.2350397335394775,0.44056377214499676,0,31,0
CUST_03055,41,Tier 2,55,3,260,Samsung,24140000,0.7685037108302726,0.23965138898562255,0.7732773577023776,0.6339802481057929,0,14,0
CUST_03056,21,Tier 2,23,1,136,Samsung,7040000,0.10414346923510909,0.345620607387769,0.7056800776293866,0.9018667707279968,0,26,0
CUST_03057,23,Tier 1,30,2,90,Samsung,11900000,0.3828536436281179,0.7913090120625669,0.7472624080347469,0.6274184214806877,1,16,0
CUST_03058,29,Tier 2,3,4,221,Oppo,39810000,0.1314681687294954,0.21790507888932487,0.690582626308186,0.06086108199470874,0,19,0
CUST_03059,18,Tier 1,46,2,16,Oppo,22540000,0.22359356944140818,0.6700258314433484,0.707662749531451,0.5704188883132233,0,15,0
CUST_03060,24,Tier 1,39,1,147,Apple,16420000,0.5029941921285978,0.05788101958472436,0.5467995226957598,0.5242144580716239,0,47,0
CUST_03061,30,Tier 1,47,1,101,Xiaomi,9710000,0.31913874195921177,0.6582409263037408,0.6782370514992139,0.45202324751568,1,41,0
CUST_03062,25,Tier 2,49,5,219,Samsung,38190000,0.21191264598008264,0.7947192056552077,0.5261793432533499,0.5687953100031541,0,27,1
CUST_03063,27,Tier 2,1,2,45,Xiaomi,21210000,0.39349698108692743,0.60480794884463,0.20608857161181415,0.672617662805434,0,30,0
CUST_03064,23,Tier 1,41,1,63,Apple,14260000,0.701054964273631,0.2013922903748835,0.21760756691728989,0.037260093097784996,0,15,0
CUST_03065,16,Tier 2,22,3,350,Apple,39420000,0.1194181066009884,0.33040801386240604,0.4053026923452566,0.4802008939925013,0,13,0
CUST_03066,30,Tier 1,29,3,292,Samsung,24670000,0.4795944453607578,0.805181348861262,0.013917420116694945,0.8172280331031875,0,46,0
CUST_03067,42,Tier 2,14,3,359,Apple,47790000,0.2747197086139396,0.4319718924912561,0.8892968470916959,0.5307772030827502,0,9,1
CUST_03068,28,Tier 1,48,2,66,Xiaomi,19420000,0.37862087353995655,0.2552346479283726,0.2682662066790157,0.06785778951771682,2,1,0
CUST_03069,29,Tier 1,28,1,119,Apple,18720000,0.821555178908193,0.932691536575539,0.05153806252990634,0.7750699910960955,0,32,0
CUST_03070,33,Tier 2,21,4,234,Apple,49430000,0.9297299797044285,0.6373548566105905,0.42442560839814936,0.9413315573960471,0,40,1
CUST_03071,17,Tier 1,45,3,8,Apple,70040000,0.24297790512095974,0.8057147105482197,0.8155979067467175,0.8518439579993276,0,21,1
CUST_03072,41,Tier 2,32,2,195,Apple,27280000,0.6299709568294901,0.02450188490630445,0.3973527446687427,0.3625687995640844,0,1,0
CUST_03073,29,Tier 1,6,4,227,Samsung,47520000,0.6766772798671725,0.3393365831630998,0.2626830636915366,0.53482383868545,0,6,0
CUST_03074,41,Tier 2,54,1,27,Samsung,13020000,0.8424859989824327,0.45889690238299696,0.5449023827106095,0.5913121563637304,0,40,0
CUST_03075,22,Tier 1,1,4,290,Samsung,31690000,0.8990424685011967,0.5874215541357629,0.5743804748677903,0.7157985863286739,0,44,1
CUST_03076,42,Tier 2,21,1,28,Apple,16030000,0.467991797534026,0.18997188647013108,0.7591896888323174,0.666068791706841,1,43,0
CUST_03077,34,Tier 2,57,2,159,Apple,29210000,0.9825756452485002,0.49795355271918373,0.7997535573562946,0.19907146656826913,0,29,0
CUST_03078,32,Tier 1,4,1,145,Apple,25310000,0.970828973597063,0.6856253676896876,0.7062077479382561,0.843038389764221,1,37,0
CUST_03079,29,Tier 2,3,1,234,Oppo,7550000,0.5064679708384688,0.34587605669202415,0.004538622388791769,0.8491823932278791,0,38,0
CUST_03080,26,Tier 1,49,2,108,Oppo,20150000,0.5420321206468842,0.691442203038059,0.002078436807288808,0.4043515735784632,0,18,0
CUST_03081,37,Tier 2,30,3,203,Oppo,25090000,0.6677498395508988,0.3896540403718406,0.9774499862431848,0.13091469920929277,0,46,0
CUST_03082,29,Tier 1,31,3,265,Xiaomi,28220000,0.3738161442197936,0.46946340237177453,0.26420510452087353,0.6085667462586574,1,37,0
CUST_03083,16,Tier 2,34,6,313,Xiaomi,55250000,0.662043913910311,0.13429290057226662,0.2823503959448811,0.35725992793701056,0,16,0
CUST_03084,19,Tier 2,19,2,301,Samsung,16300000,0.5142853936547086,0.6512745660618043,0.7322411048017239,0.7413906287144535,1,36,0
CUST_03085,26,Tier 2,20,5,11,Samsung,43850000,0.0354367657772392,0.22427568802337206,0.5815857075918455,0.3156571051090822,0,9,1
CUST_03086,30,Tier 2,23,1,325,Xiaomi,8340000,0.852728936676751,0.8288501290470924,0.4635644352419689,0.26299927582891225,0,14,0
CUST_03087,27,Tier 2,54,3,95,Samsung,21100000,0.9404458011570085,0.553443371046957,0.11643969825222134,0.8677103715760776,2,4,0
CUST_03088,37,Tier 2,59,1,130,Apple,14190000,0.026229078546995854,0.5602567496152047,0.0814876662841365,0.6158205355576581,2,49,0
CUST_03089,16,Tier 2,40,1,103,Samsung,8890000,0.7892618188072851,0.9124765224137087,0.703623184906142,0.08599164334891518,1,37,0
CUST_03090,29,Tier 2,25,3,273,Xiaomi,26650000,0.3858132609410273,0.16740271130948625,0.12460448453367934,0.6893628472487631,1,42,0
CUST_03091,16,Tier 1,15,1,110,Oppo,11990000,0.5856318000289242,0.5302346778776662,0.4358102550030315,0.7527335514013053,0,34,0
CUST_03092,34,Tier 2,38,5,292,Apple,102890000,0.4999949469607158,0.3822050104458876,0.7361260731849036,0.23520361343330687,0,3,0
CUST_03093,27,Tier 2,23,2,131,Xiaomi,14330000,0.5513106508330471,0.9663240750996771,0.9231989424533606,0.967656347628024,0,34,0
CUST_03094,31,Tier 2,52,2,191,Xiaomi,16430000,0.49518630475808445,0.7927140468480504,0.8735860606957405,0.37285824655741817,2,0,0
